"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
770179,3.25206,46.520967,719282,6602560,8,"3"
770182,5.414136,48.319359,878891,6805051,0,"52"
770241,4.745066,47.84913,830465,6751502,8,"21"
770256,-1.022335,43.12654,372540,6233796,0,"64"
770267,4.820126,47.73958,836358,6739460,0,"21"
770330,6.343105,47.408936,951991,6706491,0,"25"
770334,4.232991,47.732627,792375,6737837,0,"89"
770339,3.312606,46.988319,723718,6654481,9,"58"
770345,5.970036,47.385229,923979,6702735,8,"70"
770362,0.521051,45.556228,506591,6498429,0,"24"
770364,0.784981,48.924733,537669,6871893,0,"27"
770376,1.161912,49.144729,565850,6895644,0,"27"
770409,3.293349,47.384324,722091,6698462,0,"58"
770428,7.784669,49.044396,1049548,6893519,8,"67"
770455,1.022684,49.233146,555940,6905721,8,"27"
770507,6.331605,44.598943,964288,6394651,0,"5"
770548,-0.763994,46.536408,411602,6611118,0,"85"
770589,7.316963,48.740634,1017257,6857822,8,"67"
770597,-0.982661,44.567364,383839,6393540,0,"33"
770602,2.93523,48.51985,695176,6824603,0,"77"
770608,1.293669,43.98303,563071,6322128,0,"82"
770631,3.336557,46.862154,725598,6640476,9,"58"
770637,5.791854,49.136604,903664,6896781,8,"54"
770680,2.578927,44.635197,666563,6393190,0,"12"
770682,2.76868,48.01706,682713,6768745,8,"45"
770828,-0.793908,42.989597,390388,6217667,0,"64"
770842,-0.466073,48.344208,443223,6810713,9,"53"
770860,3.203956,46.773264,715522,6630569,9,"58"
770877,3.316474,48.64317,723275,6838357,0,"77"
770895,5.219349,48.702108,863262,6847158,0,"55"
770962,6.173946,47.27057,939863,6690607,0,"25"
770966,1.757241,44.921761,601898,6425702,0,"46"
770997,0.654472,48.743165,527510,6851989,0,"61"
770999,5.107955,47.121053,859757,6671310,9,"21"
771137,-1.048752,43.575439,372949,6283740,0,"40"
771143,3.035655,45.910686,702723,6534757,0,"63"
771151,3.00336,49.615792,700202,6946490,0,"60"
771152,2.829183,48.754055,687401,6850652,0,"77"
771165,6.184817,47.054054,941654,6666610,0,"25"
771181,0.419861,49.207052,511952,6904087,0,"27"
771195,-0.130068,45.219745,454344,6462894,0,"17"
771242,2.237789,45.229074,640144,6459350,0,"15"
771254,0.224824,45.263041,482349,6466658,0,"24"
771336,2.004539,45.912354,622797,6535428,9,"23"
771404,3.338221,46.952106,725682,6650467,0,"58"
771409,3.695588,46.534528,753269,6604270,8,"3"
771460,2.152215,44.167691,632163,6341530,0,"81"
771472,4.661771,47.778836,824401,6743559,9,"21"
771501,4.741531,47.183288,831832,6677544,0,"21"
771503,3.183977,47.169272,713895,6674549,0,"58"
771515,6.027746,46.302655,932939,6582752,0,"1"
771551,3.058137,47.619901,704326,6724593,9,"89"
771587,0.458418,48.902054,513669,6870093,0,"27"
771653,0.241463,45.497344,484562,6492617,0,"16"
771731,4.26408,47.120269,795794,6669857,0,"21"
771739,2.452053,44.185773,656154,6343327,0,"12"
771772,3.903617,46.513857,769238,6602136,0,"71"
771812,1.890752,47.225491,616026,6681367,0,"41"
771819,1.878673,45.552035,612473,6495549,8,"19"
771864,2.968894,46.828788,697588,6636716,0,"18"
771904,1.243822,45.27772,562271,6465995,0,"19"
771982,6.3389,49.119556,943637,6896436,0,"57"
772010,5.737247,48.724383,901270,6850829,0,"54"
772020,2.526648,47.801862,664525,6744914,8,"45"
772060,5.597319,47.360326,895968,6698979,0,"70"
772070,0.448588,49.171557,513917,6900073,0,"27"
772086,6.97344,47.637671,998196,6734071,8,"90"
772111,4.742068,46.607248,833284,6613582,0,"71"
772181,4.671023,47.382723,826025,6699577,0,"21"
772232,4.508193,45.333917,818088,6471833,0,"42"
772253,0.196296,44.020935,475215,6328851,0,"47"
772264,2.825799,48.394486,687064,6810680,0,"77"
772377,4.182182,47.805406,788446,6745864,8,"89"
772386,1.397321,45.243145,574226,6461900,9,"19"
772409,0.348669,47.497165,500386,6714307,0,"37"
772423,4.456444,45.982904,812706,6543816,0,"69"
772432,4.383618,48.179873,802793,6787714,0,"10"
772518,3.179736,46.899403,713642,6644574,0,"58"
772522,5.498475,46.138569,892804,6563114,0,"1"
772540,4.927019,47.197271,845837,6679423,0,"21"
772549,2.497052,46.848411,661635,6639017,0,"18"
772550,2.580957,47.999614,668707,6766864,0,"45"
772690,1.774766,45.695513,604614,6511601,8,"87"
772697,2.905629,48.286234,692959,6798638,0,"77"
772855,3.247748,47.816452,718500,6746458,8,"89"
772858,3.294971,47.474268,722176,6708454,9,"58"
772861,2.133287,42.496329,628610,6155760,0,"66"
772947,7.575451,48.333088,1038859,6813663,0,"67"
772961,5.007585,47.753432,850364,6741339,0,"52"
772963,-1.514188,48.278605,365246,6807356,9,"35"
773028,6.091046,47.597486,932179,6726647,0,"70"
773042,-0.484402,45.175306,426339,6459128,0,"33"
773060,3.220146,47.762694,716451,6740479,8,"89"
773082,2.2864,47.766037,646505,6741069,9,"45"
773118,4.542992,45.567229,820307,6497791,0,"42"
773125,6.000199,47.438307,926029,6708713,8,"70"
773135,4.950668,48.222601,844813,6793351,8,"52"
773198,-1.760518,48.324298,347309,6813498,0,"35"
773209,0.292529,46.884271,493828,6646412,0,"86"
773235,2.288143,45.876852,644744,6531248,0,"23"
773296,4.657391,49.505494,820044,6935477,0,"8"
773304,5.685426,44.962604,911669,6433067,0,"38"
773386,2.745689,45.048456,679937,6439034,0,"15"
773470,9.354541,42.336092,1223953,6158637,0,"2B"
773484,7.184315,47.611039,1014166,6731934,8,"68"
773531,-0.338913,42.94801,427295,6211370,0,"64"
773547,6.041928,47.274883,929871,6690693,0,"25"
773568,5.122137,49.423748,853954,6927191,0,"55"
773585,5.790321,47.066583,911680,6666868,0,"25"
773638,2.894153,47.207019,691947,6678731,0,"18"
773709,2.996868,46.972572,699721,6652685,0,"18"
773720,3.065737,46.2344,705025,6570707,0,"3"
773743,-0.266992,43.794959,437059,6305190,0,"40"
773757,4.828983,48.495094,835077,6823414,0,"52"
773790,5.454531,47.184212,885804,6679081,0,"21"
773794,3.681906,50.184844,748716,7010047,0,"59"
773797,6.941885,48.809791,989329,6864060,8,"57"
773840,0.931111,48.566955,547331,6831837,8,"28"
773876,0.127874,43.857681,469073,6310920,0,"32"
773899,3.096164,46.558095,707326,6606657,0,"3"
773903,5.554533,49.28709,885813,6912925,8,"55"
773919,2.690194,48.305066,676987,6800772,0,"77"
773937,1.522886,42.7628,578920,6186140,9,"9"
773957,3.92193,48.924292,767515,6869962,0,"51"
773973,1.056905,46.751395,551646,6629945,0,"36"
773980,0.023377,44.59314,463756,6392882,0,"33"
774008,3.7499,45.616047,758400,6502314,0,"63"
774016,2.925098,47.620647,694333,6724677,0,"45"
774051,5.90292,44.595679,930306,6392946,0,"5"
774068,0.563132,49.029508,521779,6884018,8,"27"
774069,2.025415,46.776129,625599,6631326,9,"36"
774086,-4.125953,48.001519,169246,6790956,0,"29"
774101,4.843056,49.915079,832430,6981347,0,"8"
774156,3.796001,46.389316,761127,6588217,0,"3"
774198,3.994997,46.9445,775641,6650044,0,"58"
774259,1.085863,48.892317,559622,6867713,8,"27"
774266,0.769447,45.829939,526820,6528235,0,"16"
774280,0.799333,47.522012,534376,6716024,0,"37"
774285,6.108682,47.470845,934057,6712641,0,"70"
774313,2.976359,47.458472,698178,6706658,0,"58"
774327,3.029303,49.489891,702083,6932481,8,"60"
774365,-1.048958,43.161677,370575,6237808,9,"64"
774382,-1.342053,43.134041,346586,6236007,0,"64"
774471,-1.542415,46.836813,353946,6647562,0,"85"
774480,1.925728,46.110031,616987,6557458,9,"23"
774529,5.072859,45.915611,860611,6537412,0,"1"
774692,6.635082,45.434283,984080,6488392,0,"73"
774729,3.497314,45.798899,738588,6522464,0,"63"
774737,-1.048096,44.817431,380073,6421544,8,"33"
774753,5.317045,46.611671,877263,6615204,0,"71"
774781,6.247227,49.35647,935867,6922488,0,"57"
774783,0.391234,47.785792,504648,6746249,8,"72"
774846,4.954225,49.373582,841910,6921297,0,"8"
774855,5.07438,45.429461,862147,6483446,9,"38"
774901,4.762527,46.480796,835163,6599577,8,"71"
774916,5.874367,44.542583,928256,6386969,0,"5"
774918,2.006715,49.832695,628446,6971080,0,"80"
774947,4.760868,49.359659,827902,6919418,0,"8"
774956,2.33977,47.873968,650603,6753026,0,"45"
774977,3.974766,48.006401,772646,6767984,8,"10"
774982,5.793584,48.344833,906904,6808808,8,"88"
775051,3.774436,47.541283,758215,6716143,0,"89"
775082,2.960576,46.109064,696914,6556787,0,"63"
775092,5.781776,48.165173,906733,6788822,0,"88"
775096,1.521582,47.187496,588016,6677605,0,"36"
775098,4.036722,46.601943,779314,6612043,0,"71"
775125,5.724141,48.940662,899477,6874830,0,"55"
775131,-0.865215,43.832926,389161,6311578,8,"40"
775134,1.463226,47.528902,584336,6715607,9,"41"
775137,-0.183504,48.080701,462961,6780570,0,"72"
775159,-1.123611,43.177283,364598,6239855,0,"64"
775167,1.108448,45.636205,552613,6506040,9,"87"
775184,1.124604,43.154311,547323,6230355,0,"9"
775186,3.288544,47.114473,721838,6668486,0,"58"
775244,5.447494,46.608192,887254,6615119,9,"39"
775267,7.279,47.769262,1020317,6749868,0,"68"
775285,4.11739,46.672703,785377,6619985,0,"71"
775305,5.980684,46.376229,929011,6590779,0,"39"
775412,1.166677,46.518629,559423,6603901,9,"36"
775418,2.776453,45.732056,682574,6514944,8,"63"
775443,4.336009,48.342581,798949,6805734,0,"10"
775476,-1.551439,43.324564,330784,6258112,0,"64"
775498,0.798343,48.475389,537255,6821927,8,"61"
775532,5.85773,45.281414,923966,6468928,0,"38"
775536,1.021096,47.146874,550014,6673924,0,"37"
775650,4.683433,44.952387,832715,6429747,0,"7"
775692,4.367432,47.0645,803736,6663794,0,"71"
775708,2.042605,43.628057,622671,6281671,0,"81"
775728,1.311838,47.113849,571962,6669745,8,"37"
775772,-4.118702,48.380846,173580,6832893,0,"29"
775777,-1.669289,48.543488,355499,6837416,0,"35"
775801,5.451517,48.948088,879491,6875001,8,"55"
775817,-3.218723,48.318566,239435,6820371,0,"22"
775876,1.888492,47.495346,616277,6711343,0,"41"
775878,-0.815057,46.517001,407589,6609153,8,"85"
775885,5.668471,48.924234,895463,6872865,0,"55"
775922,1.674807,47.602268,600390,6723468,7,"41"
775973,5.304325,48.286182,870862,6801122,0,"52"
775980,0.763893,42.880074,517109,6200639,0,"31"
776024,7.728242,49.028942,1045533,6891555,8,"67"
776037,1.266843,48.048944,570831,6773680,9,"28"
776063,2.477268,49.312133,661940,6912830,8,"60"
776066,3.290136,47.204427,721922,6678478,8,"58"
776138,2.81113,46.775568,685548,6630822,0,"18"
776146,1.473056,42.834266,574991,6194164,0,"9"
776176,2.82246,48.034827,686727,6770709,8,"45"
776203,5.34466,48.51908,873084,6827086,8,"55"
776208,5.999516,47.042095,927649,6664732,0,"25"
776259,5.73905,46.257651,910907,6576946,8,"1"
776404,5.296506,45.279755,879993,6467308,0,"38"
776410,5.722304,45.987998,910650,6546974,0,"1"
776423,5.994033,47.348453,925943,6698721,8,"70"
776485,2.31329,47.280333,648050,6687095,0,"18"
776545,2.584765,48.80875,669464,6856800,0,"75"
776601,1.613139,46.270412,593159,6575642,0,"23"
776617,3.313746,45.602701,724416,6500603,9,"63"
776632,3.562346,47.561699,742245,6718276,0,"89"
776652,2.137377,44.833151,631784,6415461,0,"15"
776692,5.184345,48.559032,861127,6831186,0,"55"
776728,3.011428,46.036788,700843,6548760,0,"63"
776835,1.199573,47.436663,564269,6705782,0,"41"
776843,-0.411709,45.24914,432398,6467071,0,"17"
776885,1.165999,48.965037,565684,6875658,0,"27"
776902,0.8786,45.597453,534597,6502193,7,"24"
776908,6.282195,47.302949,947891,6694535,0,"25"
776942,3.175049,48.284621,712944,6798469,0,"89"
776983,9.314912,42.410817,1220028,6166662,0,"2B"
777021,6.472655,47.710606,960278,6740394,8,"70"
777022,2.33986,49.402052,652030,6922908,8,"60"
777054,5.779859,48.957055,903492,6876794,0,"55"
777059,7.535537,49.019478,1031525,6889678,8,"57"
777088,4.94014,47.466986,846094,6709399,0,"21"
777113,5.909788,44.901567,929599,6426919,0,"38"
777127,4.649194,46.267139,826966,6575667,9,"69"
777158,1.535044,49.812544,594449,6969366,6,"76"
777164,5.692489,47.609686,902203,6726905,0,"70"
777225,3.727446,45.742295,756521,6516317,0,"63"
777248,2.473667,47.963815,660679,6762934,0,"45"
777276,1.23872,49.397047,572079,6923577,0,"76"
777303,1.722604,45.767216,600684,6519627,0,"87"
777412,0.517961,44.872332,503963,6422521,8,"24"
777429,6.147256,48.009843,934574,6772594,0,"70"
777435,5.007439,46.691355,853352,6623402,0,"71"
777438,3.786411,46.029495,760788,6548253,0,"3"
777439,-0.61111,43.246532,406599,6245504,0,"64"
777468,0.062949,47.347927,478272,6698501,0,"49"
777473,3.267498,47.420512,720127,6702475,0,"58"
777476,5.449038,45.725761,890411,6517174,0,"38"
777514,0.859164,44.409665,529506,6370359,0,"47"
777532,4.08951,46.619139,783328,6614007,0,"71"
777689,3.937527,44.569866,774401,6386286,0,"48"
777694,1.602234,47.080075,593911,6665564,0,"36"
777704,-0.386715,43.702081,426988,6295284,0,"40"
777843,3.030814,47.566093,702276,6718614,0,"89"
777909,4.865708,47.57662,840201,6721440,8,"21"
777911,2.233605,47.478178,642240,6709127,7,"41"
777925,6.949888,48.59339,991119,6840060,8,"54"
777951,4.387123,48.269752,802878,6797706,0,"10"
777973,0.343869,49.044029,505807,6886149,0,"14"
778017,5.35922,48.302788,874877,6803087,8,"52"
778019,-0.164143,43.149983,442459,6233221,0,"64"
778055,4.654478,45.780988,828504,6521700,8,"69"
778058,6.016387,46.519189,931147,6606748,0,"39"
778064,6.598499,47.615995,970184,6730316,0,"70"
778068,7.203634,48.403084,1010932,6819901,0,"67"
778185,6.612275,49.110104,963623,6896264,0,"57"
778296,6.612954,47.795607,970356,6750300,0,"70"
778303,4.213806,46.437176,793149,6593940,0,"71"
778331,1.5916,49.741061,598380,6961337,8,"76"
778335,2.880525,44.562176,690471,6384997,0,"12"
778365,6.489411,47.583917,962155,6726388,0,"70"
778369,-0.413214,43.737388,425023,6299296,7,"40"
778374,2.084043,45.444734,628357,6483427,0,"19"
778481,6.622588,46.263692,978880,6580357,9,"74"
778502,-1.548889,46.926672,354028,6657554,0,"44"
778566,1.01737,48.37014,553144,6809803,0,"28"
778579,3.589893,48.730486,743346,6848180,0,"51"
778600,6.24491,44.439986,958139,6376722,0,"5"
778656,-1.360305,46.860854,367951,6649446,0,"85"
778661,3.462905,47.886522,734556,6754316,0,"89"
778673,9.264591,42.003238,1219487,6121120,0,"2B"
778709,6.516204,46.231632,970853,6576430,0,"74"
778725,7.269526,48.814659,1013329,6865851,0,"67"
778731,3.738299,50.202165,752730,7012012,0,"59"
778758,-0.095728,45.598518,458686,6504820,0,"16"
778761,5.446118,48.85829,879405,6865008,0,"55"
778773,1.111354,47.81357,558623,6747799,0,"41"
778835,4.340969,47.766799,800403,6741765,0,"21"
778930,1.471999,46.989205,583836,6655656,0,"36"
778938,2.393164,47.802002,654533,6744998,8,"45"
778977,0.62235,45.593822,514616,6502359,9,"24"
778993,-3.580377,48.409115,213551,6832571,0,"22"
779011,0.213125,46.900827,487850,6648460,0,"86"
779015,1.214715,46.717057,563603,6625848,0,"36"
779055,0.228249,45.173118,482267,6456668,0,"24"
779073,5.304865,48.771957,869326,6855101,0,"55"
779076,2.66013,47.801569,674517,6744830,0,"45"
779140,-3.068521,47.910943,247058,6774340,0,"56"
779145,-0.893416,43.454262,384821,6269657,0,"64"
779156,5.490256,46.444938,891097,6597100,0,"39"
779204,5.540652,46.857724,893489,6643043,9,"39"
779206,0.852004,45.633098,532632,6506206,0,"87"
779212,5.34558,49.00477,871548,6881066,0,"55"
779257,1.131585,49.270232,563968,6909652,8,"27"
779268,2.737365,47.423566,680159,6702813,9,"18"
779365,1.930419,45.48027,616402,6487524,0,"19"
779387,3.252423,48.086218,718754,6776435,9,"89"
779402,-0.947788,43.110873,378516,6231750,0,"64"
779410,2.880915,48.502132,691162,6822638,0,"77"
779491,0.568797,45.664984,510686,6510385,0,"16"
779506,4.929984,48.349005,842934,6807358,8,"52"
779566,4.42778,47.261398,807920,6685742,0,"21"
779568,2.78002,49.365308,683976,6918642,0,"60"
779590,-0.360837,42.893536,425248,6205394,0,"64"
779603,0.406122,48.10988,506945,6782205,7,"72"
779645,5.355045,48.698732,873255,6847072,0,"55"
779674,1.040575,44.160145,543259,6342272,0,"82"
779676,5.452671,46.698086,887340,6625110,0,"39"
779733,3.177361,45.06402,713919,6440746,0,"15"
779737,3.811733,44.571619,764411,6386370,0,"48"
779794,2.202146,44.185753,636176,6343495,0,"12"
779795,5.105397,48.093088,856684,6779258,0,"52"
779804,-1.388998,46.895951,365985,6653459,0,"85"
779823,1.081799,42.86631,543062,6198425,0,"9"
779834,2.415797,45.067177,653980,6441251,0,"15"
779856,0.232992,43.032688,474307,6218974,0,"65"
779980,0.711262,49.534823,534236,6939882,0,"76"
780004,3.368993,47.185755,727901,6676429,0,"58"
780005,0.245463,44.03988,479228,6330816,8,"47"
780007,5.03241,47.716863,852328,6737325,8,"52"
780192,6.505368,48.465839,959004,6824348,8,"54"
780216,3.851044,47.432345,764108,6704101,0,"89"
780282,2.339746,47.514206,650267,6713057,0,"18"
780300,1.858609,50.819311,619372,7081104,0,"62"
780315,5.186026,47.101149,865735,6669261,8,"21"
780338,4.08612,48.130709,780759,6781905,9,"10"
780340,0.734795,46.135408,525104,6562220,0,"86"
780360,-0.422131,49.046784,449860,6888610,0,"14"
780386,6.366893,48.074519,950631,6780450,0,"88"
780399,5.071103,47.949933,854549,6763288,0,"52"
780426,3.693347,46.444574,753185,6594279,0,"3"
780441,2.259407,47.981857,644708,6765067,0,"45"
780469,0.161372,46.88185,483837,6646494,8,"86"
780492,3.532535,47.418079,740111,6702306,0,"58"
780511,4.900381,48.295674,840884,6801379,8,"52"
780561,0.027833,45.097137,466216,6448808,0,"33"
780734,4.974286,46.548096,851217,6607433,0,"71"
780752,2.969946,46.918745,697672,6646707,0,"18"
780759,1.172277,47.47238,562304,6709796,0,"41"
780761,6.143706,47.217534,937813,6684629,0,"25"
780793,0.150424,47.15164,484085,6676470,0,"37"
780848,-3.829046,48.450476,195612,6838712,0,"29"
780897,4.156733,47.84179,786482,6749878,0,"89"
780923,4.823995,47.253537,837895,6685486,0,"21"
800015,1.333152,47.383927,574211,6699704,0,"41"
800019,2.365163,45.355062,650252,6473253,0,"19"
800025,2.078833,46.560337,629395,6607313,0,"36"
800043,0.808626,47.198236,534077,6680052,0,"37"
800084,1.803927,45.335795,606278,6471623,0,"19"
800101,5.772373,48.021437,906595,6772834,0,"52"
800123,0.039115,48.517033,481344,6828387,8,"61"
800150,-0.216715,46.550001,453565,6610773,0,"79"
800168,4.941895,47.502939,846128,6713395,0,"21"
800200,0.354031,47.353283,500254,6698319,0,"37"
800247,3.22075,47.798667,716485,6744476,0,"89"
800253,2.479858,50.245997,662813,7016769,0,"62"
800270,5.739593,48.7603,901304,6854826,0,"54"
800291,4.278116,49.691868,792231,6955703,0,"8"
800292,2.234056,47.244303,642022,6683148,0,"18"
800316,6.510201,49.203681,955715,6906326,8,"57"
800360,-1.17999,43.697204,363075,6297806,0,"40"
800374,5.068316,47.896002,854498,6757292,0,"52"
800379,-3.387894,48.382572,227509,6828462,0,"22"
800426,3.257247,46.82683,719569,6636530,0,"58"
800427,4.096144,50.035933,778563,6993801,0,"59"
800447,3.0574,47.565939,704275,6718598,0,"58"
800454,5.400044,46.231314,884896,6573173,0,"1"
800486,4.020892,45.252368,780040,6462166,0,"43"
800497,2.160951,45.372917,634284,6475385,0,"19"
800528,-1.613384,47.44689,352503,6715524,0,"44"
800602,5.043432,47.932574,852534,6761306,0,"52"
800623,1.778964,45.281691,604230,6465645,0,"19"
800625,5.211404,48.558379,863125,6831169,0,"55"
800668,4.81817,48.837068,833403,6861405,8,"51"
800700,1.920657,46.775796,617606,6631393,0,"36"
800708,2.339661,45.930846,648790,6537209,0,"23"
800799,1.199643,49.917612,570563,6981558,8,"76"
800831,0.693018,48.384052,529177,6812001,0,"61"
800849,5.75847,48.633803,903182,6840819,0,"54"
800892,-2.382233,48.030778,299099,6783911,9,"56"
800901,6.641423,47.488303,974059,6716293,0,"25"
800916,5.236928,46.091566,872770,6557291,0,"1"
801063,3.08132,49.273971,705878,6908462,0,"2"
801068,5.149985,44.653513,870403,6397456,0,"26"
801085,1.875352,45.947888,612840,6539508,0,"23"
801165,0.651204,48.005725,524832,6770065,0,"72"
801191,2.644176,45.04879,671945,6439102,0,"15"
801205,-3.390654,47.91361,223092,6776532,9,"56"
801207,4.993548,48.005701,848605,6769334,0,"52"
801220,2.163211,44.653315,633614,6395465,9,"46"
801273,5.004781,46.637413,853301,6617408,0,"71"
801322,-0.832173,43.240242,388620,6245652,0,"64"
801330,4.922881,48.205218,842797,6791369,8,"52"
801335,0.283926,45.73212,488773,6518559,0,"16"
801453,5.134306,47.120417,861756,6671293,0,"21"
801534,4.13229,50.268838,780783,7019770,0,"59"
801557,0.357421,49.403745,508136,6926106,0,"27"
